algorithm,prediction_multiplier,cr
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,10.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
Classical Randomized,100.0,1.5819767068693265
